Current_Word,Next_Word,Levenshtein_distance
Disney,Betamax,7
Betamax,VHS,7
VHS,Sony,4
Sony,JVC,4
JVC,Hollywoods,10
Hollywoods,Last,10
Last,Paramount,7
Paramount,Universal,9
Universal,Warner,7
Warner,Brothers,6
Brothers,Toshiba,6
Toshiba,NEC-backed,9
NEC-backed,HD-DVD,9
HD-DVD,DVD,3
DVD,Sony,4
Sony,Pictures,8
Pictures,Entertainment,11
Entertainment,MGM,13
MGM,Studios,7
Studios,Blu-ray,6
Blu-ray,Disc,7
Disc,Association,9
Association,Dell,11
Dell,Samsung,7
Samsung,Matsushita,7
Matsushita,Twentieth,9
Twentieth,Century,6
Century,Fox,7
Fox,Fox,0
Fox,Blu-ray,7
Blu-ray,DVD,7
DVD,Disney,5
Disney,Blu-ray,6
Blu-ray,DVD,7
DVD,North,5
North,America,6
America,Japan,7
Japan,Universal,8
Universal,HD-DVD,9
HD-DVD,Paramount,9
Paramount,Toshiba,9
Toshiba,HD-DVDs,7
Lifestyle,Faster,7
Faster,Instead,4
Instead,Consumers,6
Consumers,Ericsson,9
Ericsson,Dr,7
Dr,Michael,7
Michael,Bjorn,7
Bjorn,Ericssons,8
Ericssons,BBC,9
BBC,News,4
News,Ericsson,7
Ericsson,Dr,7
Dr,Bjorn,4
Bjorn,One,5
One,Youngsters,8
Youngsters,Dr,9
Dr,Bjorn,4
Bjorn,Ericssons,8
Ericssons,Dr,8
Dr,Bjorn,4
Bjorn,SMS,5
SMS,Another,7
Another,Dr,6
Dr,Bjorn,4
Bjorn,Japan,4
Japan,However,7
However,Japanese,7
Japanese,Ericsson,8
Ericsson,Similarly,8
Similarly,Europe,9
Europe,UK,6
UK,Similar,7
Similar,European,7
European,Dr,7
Dr,Bjorn,4
Bjorn,Digital,7
Parents,Ways,5
Ways,UK,4
UK,British,7
British,Board,6
Board,Film,5
Film,Classification,13
Classification,Britons,11
Britons,Christmas,5
Christmas,Violent,8
Violent,Manhunt,5
Manhunt,Stefan,6
Stefan,Pakeerah,6
Pakeerah,Leicester,8
Leicester,February,8
February,Giselle,8
Giselle,Warren,7
Warren,Leblanc,6
Leblanc,September,8
September,Police,8
Police,Stefans,7
Stefans,Manhunt,6
Manhunt,Sunday,6
Sunday,Trade,5
Trade,Industry,8
Industry,Secretary,6
Secretary,Patricia,8
Patricia,Hewitt,7
Hewitt,British,6
British,Board,6
Board,Film,5
Film,Classification,13
Classification,Children,11
Children,Culture,5
Culture,Secretary,7
Secretary,Tessa,7
Tessa,Jowell,6
Jowell,Roger,4
Roger,Bennett,6
Bennett,Entertainment,9
Entertainment,Leisure,11
Leisure,Software,6
Software,Publishers,9
Publishers,Association,10
Association,Among,9
Among,According,5
According,Academics,6
Academics,Manhunt,8
Manhunt,Video,7
Video,Standards,8
Standards,Council,8
Council,Dr,7
Dr,Guy,3
Guy,Cumberbatch,10
Cumberbatch,Dr,10
Dr,Cumberbatch,10
Cumberbatch,Communications,10
Communications,Research,13
Research,Group,8
Warning,Net,7
Net,Disasters,8
Disasters,Emergency,9
Emergency,Committee,9
Committee,However,7
However,DEC,7
DEC,Tsunami,7
Tsunami,Earthquake,9
Earthquake,Appeal,9
Appeal,Patricia,8
Patricia,Sanders,7
Sanders,Disaster,6
Disaster,Emergency,9
Emergency,Committee,9
Committee,Computer,4
Computer,Crime,6
Crime,Unit,4
Unit,Scotland,7
Scotland,Yard,6
Yard,Romania,6
Romania,Ms,7
Ms,Sanders,6
Sanders,DEC,7
DEC,US,3
US,DEC,3
DEC,BT,3
BT,DECs,4
DECs,Ms,3
Ms,Sanders,6
Sanders,DECs,6
DECs,DEC,1
DEC,BBC,2
BBC,News,4
News,None,3
None,One,2
One,January,6
January,Netherlands,10
Netherlands,Nigerian,6
Nigerian,Sophos,8
Sophos,January,7
January,Another,7
Another,Zar,6
Zar,Microsofts,9
Microsofts,Outlook,8
Outlook,Anyone,6
Global,World,5
World,Bank,5
Bank,World,5
World,Bank,5
Bank,United,6
United,Nations,6
Nations,UNs,6
UNs,World,5
World,Summit,6
Summit,Information,9
Information,Society,9
Society,World,6
World,Bank,5
Bank,Half,3
Half,WSIS,4
WSIS,UN,4
UN,African,7
African,Asian,3
Asian,European,6
European,Latin,7
Latin,American,6
American,World,7
World,Summit,6
Summit,Information,9
Information,Society,9
Society,Geneva,6
Geneva,BBC,6
BBC,News,4
News,Tuesday,6
Tuesday,WSIS,7
WSIS,Geneva,6
Geneva,Digital,6
Digital,Solitary,5
Solitary,Fund,8
Fund,WSIS,4
WSIS,Digital,7
Digital,Solidarity,8
Solidarity,Fund,9
Fund,WSIS,4
WSIS,Sixty,5
First,PlayStation,10
PlayStation,Sonys,10
Sonys,PlayStation,10
PlayStation,Sony,9
Sony,IBM,4
IBM,Toshiba,7
Toshiba,Cell,7
Cell,PlayStation,11
PlayStation,February,10
February,International,11
International,Solid,12
Solid,State,4
State,Circuits,7
Circuits,Conference,9
Conference,San,9
San,Francisco,7
Francisco,Cell,9
Cell,Cell,0
Cell,IBM,4
IBM,US,3
US,Cell,4
Cell,PS3,4
PS3,May,3
May,PlayStation,9
PlayStation,TVs,11
TVs,Ken,3
Ken,Kutaragi,7
Kutaragi,Chief,8
Chief,Operating,8
Operating,Officer,8
Officer,Sony,7
Sony,PC,4
Learning,Bill,7
Bill,Thompson,8
Thompson,One,8
One,Kings,4
Kings,Cross,4
Cross,Anne,5
Anne,Cambridge,8
Cambridge,Wednesday,8
Wednesday,USB,9
USB,Norfolk,7
Norfolk,BBC,7
BBC,Norfolk,7
Norfolk,Google,5
Google,Anne,5
Anne,According,7
According,Ofcom,7
Ofcom,UK,5
UK,April,5
April,Dial-up,7
Dial-up,UK,7
UK,People,6
People,UK,6
UK,South,5
South,Korea,4
Korea,Japan,5
Japan,Hong,5
Hong,Kong,1
Kong,UK,4
UK,Anne,4
Anne,Bill,4
Bill,Thompson,8
Thompson,BBC,8
BBC,World,5
World,Service,6
Service,Go,7
Go,Digital,7
DS,Market,6
Market,Nintendo,7
Nintendo,DS,8
DS,Far,3
Far,Nintendo,8
Nintendo,Nintendo,0
Nintendo,Japanese,8
Japanese,DS,8
DS,Nintendo,8
Nintendo,GameBoy,7
GameBoy,Sony,6
Sony,PlayStation,9
PlayStation,Portable,8
Portable,Gizmondo,8
Gizmondo,Tapwave,8
Tapwave,Zodiac,6
Zodiac,DS,6
DS,David,4
David,Yarnton,6
Yarnton,Nintendo,6
Nintendo,Europes,8
Europes,GameBoy,7
GameBoy,Advance,7
Advance,DS,7
DS,US,1
US,Nintendo,8
Nintendo,Japan,7
Japan,Europe,6
Europe,Japan,6
Japan,Nintendo,7
Nintendo,Metroid,7
Metroid,Hunters,7
Hunters,Super,4
Super,Mario,5
Mario,DS,5
DS,Nintendo,8
Nintendo,One,6
One,Hardened,6
Hardened,Ultimately,9
Ultimately,Nintendo,8
Nintendo,DSs,8
Freeze,Lycos,6
Lycos,Europe,5
Europe,Earlier,4
Earlier,Lycos,7
Lycos,Lycos,0
Lycos,Europes,5
Europes,People,5
People,PC,5
PC,Lycos,5
Lycos,Monitoring,9
Monitoring,Netcraft,8
Netcraft,Lycos,7
Lycos,Laws,3
Laws,Lycos,3
Lycos,Europe,5
Europe,Lycos,5
Lycos,Many,5
Many,Graham,5
Graham,Cluley,6
Cluley,Sophos,6
Broadband,TV,9
TV,Europeans,9
Europeans,TV,9
TV,Nielsen/NetRatings,18
Nielsen/NetRatings,Europe,17
Europe,TV,6
TV,Jupiter,7
Jupiter,Research,8
Research,TV,8
TV,Nielsen/NetRatings,18
Nielsen/NetRatings,Italy,16
Italy,Britain,5
Britain,Europe;,7
Europe;,Gabrielle,8
Gabrielle,Prior,7
Prior,Nielsen/NetRatings,17
Nielsen/NetRatings,Europeans,14
Europeans,France,7
France,Italy,5
Italy,Britain,5
Britain,Germany,6
Germany,Jupiter,7
Jupiter,Research,8
Research,TV,8
TV,TV,0
TV,UK,2
UK,France,6
France,Spain,5
Spain,TV,5
TV,Europes,7
Europes,TV,7
TV,Jupiter,7
Jupiter,Research,8
Research,Olivier,8
Olivier,Beauvillian,9
New,Years,4
Years,New,4
New,Years,4
Years,Auld,5
Auld,Lang,4
Lang,Syne,3
Syne,December,7
December,January,8
January,UK,7
UK,Mobile,6
Mobile,Data,6
Data,Association,9
Association,Wishing,9
Wishing,Happy,7
Happy,New,5
New,Year,3
Year,Mike,4
Mike,Short,5
Short,MDA,5
MDA,New,3
New,Years,4
Years,Eve,5
Eve,British,7
British,MDA,7
MDA,MDA,0
MDA,UK,3
UK,MMS,3
MMS,Mr,2
Mr,Short,4
Short,Restaurants,9
Restaurants,Anyone,10
Anyone,January,6
January,Jongleurs,6
Jongleurs,Good,8
Good,Pub,4
Pub,Guide,4
Guide,Users,5
Users,GOODPUB,7
GOODPUB,NEXT,7
NEXT,London,6
Nintendo,DS,8
DS,Market,6
Market,Nintendo,7
Nintendo,DS,8
DS,Far,3
Far,Nintendo,8
Nintendo,Nintendo,0
Nintendo,Japanese,8
Japanese,DS,8
DS,Nintendo,8
Nintendo,GameBoy,7
GameBoy,Sony,6
Sony,PlayStation,9
PlayStation,Portable,8
Portable,Gizmondo,8
Gizmondo,Tapwave,8
Tapwave,Zodiac,6
Zodiac,DS,6
DS,David,4
David,Yarnton,6
Yarnton,Nintendo,6
Nintendo,Europes,8
Europes,GameBoy,7
GameBoy,Advance,7
Advance,DS,7
DS,US,1
US,Nintendo,8
Nintendo,Japan,7
Japan,Europe,6
Europe,Japan,6
Japan,Nintendo,7
Nintendo,Metroid,7
Metroid,Hunters,7
Hunters,Super,4
Super,Mario,5
Mario,DS,5
DS,Nintendo,8
Nintendo,One,6
One,Hardened,6
Hardened,Ultimately,9
Ultimately,Nintendo,8
Nintendo,DSs,8
Online,Online,0
Online,UK,6
UK,Institute,9
Institute,Public,8
Public,Policy,3
Policy,Research,7
Research,Existing,8
Existing,Although,8
Although,Online,8
Online,Community,8
Community,Policy,6
Policy,Tool?,5
Tool?,IPPR,5
IPPR,ID,3
ID,Adopting,8
Adopting,Davies,7
Davies,IPPR,6
IPPR,BBC,4
BBC,News,4
News,Stephen,6
Stephen,Coleman,6
Coleman,Oxford,7
Oxford,Internet,7
Internet,Institute,6
Institute,IPPR,8
IPPR,BBCs,4
BBCs,Proposals,8
Proposals,ID,9
ID,Mr,2
Mr,Davies,6
Davies,Using,5
Using,E-government,11
E-government,Many,11
Many,UK,4
UK,Mr,2
Mr,Davies,6
Davies,Mr,6
Mr,Davies,6
Davies,BBC,6
BBC,IPPRs,5
IPPRs,Digital,7
Digital,Society,6
Society,Manifesto,6
Manifesto,Digital,8
Digital,Britain,5
Mobile,Third-generation,15
Third-generation,World,15
World,Congress,6
Congress,Cannes,4
Cannes,Fast,5
Fast,Global,6
Global,Mobile,4
Mobile,Suppliers,7
Suppliers,Association,10
Association,Siemens,10
Siemens,German,5
German,Motorola,7
Motorola,US,8
US,HSDPA,4
HSDPA,Speed,5
Speed,Downlink,8
Downlink,Packet,8
Packet,Access,5
Access,Early,6
Early,HSDPA,5
HSDPA,Downlink,8
Downlink,Packet,8
Packet,Access,5
Access,Super,5
Super,UK-based,7
UK-based,Analysys,7
Analysys,Nokia,8
Nokia,Canada-based,11
Canada-based,Sierra,11
Sierra,Wireless,6
Wireless,High,7
High,Speed,5
Speed,Downlink,8
Downlink,Packet,8
Packet,Access,5
Access,HSDPA,6
HSDPA,HSDPA,0
HSDPA,Dr,4
Dr,Alastair,7
Alastair,Brydon,8
Brydon,Analysys,7
Analysys,Pushing,8
Pushing,Beyond,6
Beyond,Limits,6
Limits,HSDPA,6
HSDPA,Enhancements,12
Enhancements,WCDMA,12
WCDMA,Motorola,8
Motorola,HSDPA,8
HSDPA,Evolution,9
Evolution,Data,8
Data,Optimised,8
Optimised,US,9
US,Sprint,6
Sprint,EV-DO,6
EV-DO,Oliver,6
Oliver,Valente,6
Valente,Sprints,5
Sprints,Sprint,1
Sprint,EV-DO,6
EV-DO,Lucent,6
Lucent,Technologies,10
Technologies,Nortel,10
Nortel,Networks,6
Networks,Motorola,6
Motorola,MMO2,7
MMO2,UK-based,8
UK-based,UK,6
UK,Ireland,7
Ireland,Germany,5
Germany,High,7
High,Speed,5
Speed,Downlink,8
Downlink,Packet,8
Packet,Access,5
Access,Using,6
Using,Lucent,5
Lucent,Isle,5
Isle,Man,4
Man,US,3
US,Cingular,8
Cingular,Wireless,7
Wireless,HSDPA,8
HSDPA,Lucent,6
Lucent,Siemens,5
Siemens,Ericsson,7
Ericsson,Siemens,7
Siemens,Christoph,8
Christoph,Caselitz,8
Caselitz,Siemens,7
Siemens,Fraunhofer,10
Fraunhofer,German-Sino,9
German-Sino,Lab,10
Lab,Mobile,5
Mobile,Communications,12
Communications,Institute,12
Institute,Applied,8
Applied,Radio,6
Radio,System,6
System,Technology,10
Technology,Siemens,9
Siemens,Siemens,0
Warnings,Anti-spam,9
Anti-spam,Spamhaus,9
Spamhaus,Spamhaus,0
Spamhaus,PCs,7
PCs,PCs,0
PCs,Spamhaus,7
Spamhaus,Spamhaus,0
Spamhaus,Spamhaus,0
Spamhaus,Steve,7
Steve,Linford,7
Linford,Spamhaus,8
Spamhaus,David,7
David,Stanley,6
Stanley,UK,7
UK,Ciphertrust,11
Ciphertrust,Mr,10
Mr,Stanley,7
Stanley,Kevin,7
Kevin,Hogan,4
Hogan,Symantec,6
Symantec,Mr,8
Mr,Hogan,5
Hogan,Mr,5
Mr,Hogan,5
Hogan,Symantec,6
Symantec,Brightmail,9
Brightmail,Mr,9
Mr,Hogan,5
Hi-tech,Interactive,9
Interactive,Londoners,11
Londoners,Sited,8
Sited,Transport,9
Transport,Londons,7
Londons,Safe,7
Safe,Travel,4
Travel,Night,6
Night,Londoners,9
Londoners,Nigel,8
Nigel,Marson,6
Marson,Transport,6
Transport,London,7
London,IR,6
IR,IR,0
IR,Rachel,6
Rachel,Harker,4
Harker,Hypertag,6
Hypertag,Hypertag,0
Hypertag,Bluetooth,8
Bluetooth,Although,6
Although,Ms,8
Ms,Harker,6
Harker,TfL,6
TfL,Boxing,6
Boxing,Day,6
Disney,Sony,4
Sony,DVD,4
DVD,DVD,0
DVD,Sony,4
Sony,Film,4
Film,Disney,5
Disney,DVDs,5
DVDs,Sonys,4
Sonys,Blu-ray,7
Blu-ray,Disc,7
Disc,Toshiba,6
Toshiba,DVD,7
DVD,Blu-ray,7
Blu-ray,Sony,6
Sony,Toshibas,7
Toshibas,HD-DVD,8
HD-DVD,DVDs,4
DVDs,Disney,5
Disney,Betamax,7
Betamax,VHS,7
VHS,Sony,4
Sony,JVC,4
JVC,Hollywoods,10
Hollywoods,Last,10
Last,Paramount,7
Paramount,Universal,9
Universal,Warner,7
Warner,Brothers,6
Brothers,Toshiba,6
Toshiba,NEC-backed,9
NEC-backed,HD-DVD,9
HD-DVD,DVD,3
DVD,Sony,4
Sony,Pictures,8
Pictures,Entertainment,11
Entertainment,MGM,13
MGM,Studios,7
Studios,Blu-ray,6
Blu-ray,Disc,7
Disc,Association,9
Association,Dell,11
Dell,Samsung,7
Samsung,Matsushita,7
Matsushita,Twentieth,9
Twentieth,Century,6
Century,Fox,7
Fox,Fox,0
Fox,Blu-ray,7
Blu-ray,DVD,7
DVD,Disney,5
Disney,Blu-ray,6
Blu-ray,DVD,7
DVD,North,5
North,America,6
America,Japan,7
Japan,Universal,8
Universal,HD-DVD,9
HD-DVD,Paramount,9
Paramount,Toshiba,9
Toshiba,HD-DVDs,7
Gritty,Prince,4
Prince,Persia,5
Persia,Still,6
Still,Sands,4
Sands,Time,5
Time,Prince,4
Prince,Persia,5
Persia,Warrior,5
Warrior,Within,5
Within,Dahaka,6
Dahaka,Empress,7
Empress,Time,6
Time,Sands,5
Sands,Time,5
Time,Studiously,9
Studiously,Ever,10
Ever,Commodore,8
Commodore,Amiga,8
Amiga,Prince,5
Prince,Persia,5
Persia,Combining,8
Combining,Slicing,5
Slicing,Warrior,6
Warrior,Within,5
Within,Onimusha,7
Onimusha,Perhaps,8
Perhaps,Somehow,7
Somehow,Warrior,6
Warrior,Within,5
Cable,Cable,0
Cable,NTL,5
NTL,Telewest,8
Telewest,TV,7
TV,Movies,6
Movies,Sony,5
Sony,Pictures,8
Pictures,Walt,7
Walt,Disney,6
Disney,Touchstone,8
Touchstone,Miramax,10
Miramax,Columbia,7
Columbia,Buena,6
Buena,Vista,4
Vista,Sky,5
Sky,Plus,4
Plus,TV,4
TV,Telewest,7
Telewest,Sky,8
Sky,Telewest,8
Telewest,Eric,8
Eric,Tveter,6
Tveter,TV,5
TV,TV,0
TV,Philip,6
Philip,Snalune,6
Snalune,Telewest,7
Telewest,Telewest,0
Telewest,Bristol,8
Bristol,NTL,7
NTL,Glasgow,7
Glasgow,Films,6
Films,New,5
New,First,5
First,Kill,4
Kill,Bill:,2
Bill:,Volume,5
Volume,Gothika,6
Gothika,Station,6
Station,Agent,7
Agent,NTL,5
NTL,Telewest,8
Telewest,NTL,8
NTL,BBC,3
BBC,Eastenders,10
Eastenders,Casualty,8
Casualty,Top,8
Top,Gear,4
Gear,Antiques,8
Antiques,Roadshow,8
Roadshow,BBC,8
BBC,PC,2
PC,Telewest,8
Telewest,TV-on-demand,10
TV-on-demand,PVR,11
PVR,Sky,3
Sky,Satellite,8
Satellite,PVR,9
PVR,Telewest,8
Telewest,Mr,8
Mr,Tveter,5
Tveter,TV,5
TV,Sky,3
Sky,PVR,3
PVR,Video,5
Video,NTL,5
NTL,PVR,3
PVR,Video-on-demand,15
Video-on-demand,Adam,13
Adam,Thomas,5
Thomas,Informa,5
Informa,Media,6
Media,Sky,5
Sky,UK,3
UK,TV,2
TV,NTL,2
NTL,Telewest,8
Telewest,VOD,8
VOD,Skys,4
Games,Blu-ray,7
Blu-ray,DVD,7
DVD,DVD,0
DVD,Blu-ray,7
Blu-ray,Blu-ray,0
Blu-ray,Sony,6
Sony,Toshiba,6
Toshiba,NEC-backed,9
NEC-backed,HD-DVD,9
HD-DVD,Blu-Ray,6
Blu-Ray,Association,10
Association,Thursday,10
Thursday,Electronic,9
Electronic,Arts,9
Arts,Vivendi,7
Vivendi,DVD,7
DVD,DVDs,1
DVDs,Hollywood,9
Hollywood,Consumer,8
Consumer,Electronics,11
Electronics,Show,10
Show,Las,4
Las,Vegas,3
Vegas,Toshiba,7
Toshiba,DVD,7
DVD,Richard,7
Richard,Doherty,6
Doherty,Panasonics,10
Panasonics,Hollywood,10
Hollywood,Laboratories,11
Laboratories,Blu-ray,10
Blu-ray,BBC,6
BBC,DVD,3
DVD,Blu-ray,7
Blu-ray,Toshibas,7
Toshibas,HD-DVD,8
HD-DVD,Mr,6
Mr,Doherty,6
Doherty,DVDs,6
DVDs,Toshiba,7
Toshiba,Blu-ray,7
Blu-ray,DVD,7
DVD,Betamax,7
Betamax,VHS,7
VHS,DVD,3
DVD,DVDs,1
DVDs,DVDs,0
DVDs,Vivendi,7
Vivendi,Electronics,10
Electronics,Arts,9
Arts,Blu-ray,6
Blu-ray,Gaming,7
Gaming,Michael,7
Michael,Heilmann,6
Heilmann,Vivendi,7
Vivendi,Universal,6
Universal,EA,9
EA,Blu-ray,7
Blu-ray,Sony,6
Sony,PlayStations,9
PlayStations,Mr,12
Mr,Doherty,6
Doherty,PCs,7
PCs,Fitting,7
Fitting,DVD,7
DVD,Mr,3
Mr,Doherty,6
Doherty,Currently,6
Currently,PC,9
PC,High-definition,15
High-definition,DVDs,15
DVDs,Likewise,7
Likewise,DVDs,7
DVDs,Blu-ray,7
Blu-ray,Hollywood,8
Hollywood,MGM,9
MGM,Studios,7
Studios,Disney,7
Disney,Buena,5
Buena,Vista,4
Vista,Dell,5
Dell,LG,4
LG,Samsung,7
Samsung,Phillips,8
Phillips,Toshibas,7
Toshibas,HD-DVD,8
HD-DVD,Paramount,9
Paramount,Universal,9
Universal,Warner,7
Warner,Bros,5
Bros,HD-DVD,6
HD-DVD,Jim,6
Jim,Cardwell,8
Cardwell,Warner,5
Warner,Home,5
Home,Video,4
Video,Mr,5
Mr,Cardwell,7
Cardwell,HD-DVD,8
HD-DVD,Microsoft,9
Microsoft,Xbox,8
Xbox,Next,4
Next,DVDs,4
DVDs,CES,4
CES,January,7
PC,Home,4
Home,High,3
High,Street,6
Street,PC,6
PC,Pro,2
Pro,PC,2
PC,PCs,1
PCs,High,4
High,Street,6
Street,Jessops,7
Jessops,Boots,5
Boots,Snappy,6
Snappy,Snaps,2
Snaps,High,5
High,Street,6
Street,Nick,6
Nick,Ross,4
Ross,PC,4
PC,Pro,2
Pro,Mr,2
Mr,Ross,4
Ross,High,4
High,Street,6
Street,High,6
High,Street,6
Street,Mr,5
Mr,Ross,4
Ross,According,8
According,PC,9
PC,Pro,2
Pro,Epson,4
Epson,R800,5
R800,Jessops,7
Jessops,Snappy,6
Snappy,Snaps,2
Snaps,Boots,4
Boots,High,5
High,Street,6
Street,Ann,6
Ann,Simpson,6
Simpson,Snappy,5
Snappy,Snaps,2
Santy,Thousands,7
Thousands,Google,8
Google,Santy,6
Santy,December,8
December,Santys,8
Santys,Google,6
Google,Soon,4
Soon,Google,4
Google,Finnish,7
Finnish,F-Secure,7
F-Secure,Googles,8
Googles,Google,1
Google,Security,8
Security,December,6
December,People,6
People,Santy,6
Santy,Santy,0
Santy,Google,6
Google,July,5
July,MyDoom,6
MyDoom,Google,6
Games,UK,5
UK,Fred,4
Fred,Hasson,6
Hasson,Tiga,6
Tiga,UK,4
UK,Three,5
Three,UK,5
UK,Microsoft,9
Microsoft,Sony,8
Sony,Nintendo,7
Nintendo,Microsoft,8
Microsoft,Xbox,8
Xbox,US,4
US,Mr,2
Mr,Hasson,6
Hasson,Mr,6
Mr,Hasson,6
Hasson,BBC,6
BBC,News,4
News,Codemasters,9
Codemasters,Climax,8
Climax,Rebellion,8
Rebellion,Gary,9
Gary,Dunn,4
Dunn,Codemasters,11
Codemasters,Jason,9
Jason,Kingsley,7
Kingsley,Rebellion,8
Rebellion,Simon,7
Simon,Gardner,6
Gardner,Climaxs,7
Climaxs,Action,7
Action,Climax,6
Climax,Mr,6
Mr,Dunn,4
Dunn,Mr,4
Mr,Hasson,6
California,PCs,10
PCs,California,10
California,January,8
January,Governor,8
Governor,Arnold,6
Arnold,Schwarzenegger,12
Schwarzenegger,Spyware,9
Spyware,PC,7
PC,One,3
One,Washington,9
Washington,Congress,9
Congress,California,8
California,Consumer,9
Consumer,Protection,9
Protection,Spyware,10
Spyware,Act,7
Act,Consumers,9
Consumers,California,9
California,Earthlink,8
Earthlink,Webroot,9
Webroot,PCs,7
PCs,Currently,9
Currently,Spybot,8
Spybot,Ad-Aware,8
T-Mobile,T-Mobile,0
T-Mobile,Unlike,6
Unlike,MDA,6
MDA,IV,3
IV,MDA,3
MDA,III,3
III,Microsoft,9
Microsoft,Mobile,7
Mobile,Qwerty,6
Qwerty,Motorolas,8
Motorolas,MPx,8
MPx,European,8
European,Rene,7
Rene,Obermann,6
Obermann,T-Mobiles,9
T-Mobiles,Cannes,7
Cannes,T-Mobile,8
T-Mobile,Pocket,7
Pocket,MDAs,6
MDAs,Europe,6
Europe,T-Mobile,6
T-Mobile,Blackberry,9
Blackberry,Reflecting,10
Reflecting,UK,10
UK,UKs,1
UKs,London,6
London,Brighton,6
Brighton,Southern,6
Southern,Nomad,7
Nomad,Digital,6
Digital,March,7
March,April,4
April,Wi-fi,5
Wi-fi,Wimax,3
Wimax,Brian,4
Brian,McBride,4
McBride,T-Mobile,6
T-Mobile,UK,8
UK,GNER,4
GNER,Mr,4
Mr,Obermann,7
Obermann,Thousands,7
Thousands,Cannes,7
Cannes,France,4
France,February,6
Junk,Spam,4
Spam,Email,4
Email,Systems,7
Systems,Virus,6
Virus,Email,5
Email,Systems,7
Systems,UK-based,8
UK-based,January,7
January,Email,6
Email,Systems,7
Systems,Half,7
Half,Christmas,9
Christmas,Scam,8
Scam,Neil,4
Neil,Hammerton,8
Hammerton,Email,8
Email,Systems,7
People,Intervoice,7
Intervoice,UK,10
UK,Intervoice,10
Intervoice,Nineteen,9
Nineteen,Many,7
Many,David,4
David,Noone,5
Noone,Intervoice,8
Intervoice,One,8
One,Mr,3
Mr,Noone,5
Noone,Generally,8
Generally,Sim,9
Sim,Sim,0
Sim,Orange,6
Orange,BBC,6
BBC,News,4
News,Orange,6
Orange,Smartphones,9
Smartphones,Phone,7
Phone,Memory,5
Memory,Mate,5
Mate,O2,4
O2,GPRS,4
GPRS,GSM,3
GSM,Neither,7
Neither,Vodafone,8
Vodafone,T-Mobile,7
T-Mobile,Sim,7
Sim,Mobile,5
Mobile,Globally,5
GTA,Grand,4
Grand,Theft,5
Theft,Auto,5
Auto,GTA:,4
GTA:,San,4
San,Andreas,6
Andreas,PlayStation,10
PlayStation,Instead,10
Instead,Driv3r,7
Driv3r,True,5
True,Crime-shaped,10
Crime-shaped,Even,11
Even,Halo,4
Halo,Half-Life,6
Half-Life,CJ,9
CJ,CJ,0
CJ,Samuel,6
Samuel,L,6
L,Jackson,7
Jackson,Chris,6
Chris,Penn,5
Penn,US,4
US,San,3
San,Andreas,6
Andreas,Los,6
Los,Santos,4
Santos,Los,4
Los,Angeles,6
Angeles,San,7
San,Fierro,6
Fierro,San,6
San,Francisco,7
Francisco,Las,7
Las,Venturas,6
Venturas,Las,6
Las,Vegas,3
Vegas,San,4
San,Andreas,6
Andreas,Vice,6
Vice,City,3
City,Flaunting,8
Flaunting,Cars,8
Cars,Park,2
Park,Pedestrians,9
Pedestrians,CJ,11
CJ,Clothes,6
Clothes,GTA,7
GTA,San,3
San,Andreas,6
Andreas,Developers,8
Developers,Rockstar,9
Rockstar,CJ,8
CJ,Indeed,6
Indeed,Vice,5
Vice,City,3
City,GTA,4
GTA,San,3
San,Andreas,6
Andreas,San,6
San,Andreas,6
Robots,Robots,0
Robots,University,9
University,Hertfordshire,10
Hertfordshire,European,11
European,Cogniron,7
Cogniron,Londons,5
Londons,Science,7
Science,Museum,6
Museum,Professor,8
Professor,Kerstin,8
Kerstin,Dautenhahn,8
Dautenhahn,Hertfordshire,11
Hertfordshire,Professor,9
Professor,Dautenhahn,9
Dautenhahn,BBC,10
BBC,News,4
News,Online,6
Online,Hertfordshire,11
Hertfordshire,Cogniron,11
Cogniron,Showing,7
Showing,Science,6
Science,Museum,6
Museum,However,6
However,Professor,6
Professor,Dautenhahn,9
Dautenhahn,BBC,10
BBC,World,5
World,Services,7
Services,Go,8
Go,Digital,7
Home,Research,7
Research,Nokia,7
Nokia,According,7
According,UK,9
UK,Germany,7
Germany,US,7
US,South,5
South,Korea,4
Korea,Nokia-sponsored,12
Nokia-sponsored,Home,13
Home,UK,4
UK,However,7
However,US,7
US,Germany,7
Germany,Women,5
Women,South,4
South,Korea,4
Korea,Many,5
Many,Nokia,5
Nokia,Polling,5
Polling,Mori,5
Mori,UK,4
UK,US,1
US,Germany,7
Germany,South,7
South,Korea,4
Search,PCs,6
PCs,Another,7
Another,Microsoft,8
Microsoft,Google,8
Google,Microsoft,8
Microsoft,PC,9
PC,Googles,7
Googles,PCs,6
PCs,Google,6
Google,AOL,6
AOL,Yahoo,5
Yahoo,Microsoft,7
Microsoft,John,8
John,Connors,5
Connors,Microsofts,8
Microsofts,Google,8
Google,Microsoft,8
Microsoft,Yahoo,7
Yahoo,Microsoft,7
Microsoft,Microsoft,0
Microsoft,Lookout,6
Lookout,Software,7
Software,October,7
October,October,0
October,Google,6
Google,PC,6
PC,AOL,3
AOL,Instant,7
Instant,Messenger,7
Messenger,Many,7
Many,Companies,7
Companies,Blinkx,8
Blinkx,Copernic,7
Copernic,Enfish,8
Enfish,X1,6
X1,Technologies,12
Technologies,X-Friend,11
X-Friend,Apple,7
Apple,Spotlight,7
